,runID,module,name,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues,recordingmode,title,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset,unit,legend
0,RBAAloha-3-20250224-10:07:53-13036,Aloha.server,collisionLength:histogram,2325.0,2325.0,0.20428892018316988,0.0920899404646778,0.099201796723,0.729279106405,0.0,0.0,[0.   0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1  0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2  0.21 0.22 0.23 0.24 0.25 0.26 0.27 0.28 0.29 0.3  0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4  0.41 0.42 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.5  0.51 0.52 0.53 0.54 0.55 0.56 0.57 0.58 0.59 0.6  0.61 0.62 0.63 0.64 0.65 0.66 0.67 0.68 0.69 0.7  0.71 0.72 0.73],[  0.   0.   0.   0.   0.   0.   0.   0.   0.  16. 154. 146. 148. 165. 110. 159. 152. 139. 144. 109.  81.  77.  50.  59.  50.  53.  48.  46.  54.  41.  36.  27.  27.  24.  26.  20.  13.  16.  11.  17.  19.   5.  12.   9.   7.   2.   7.   4.   5.   4.   3.   6.   3.   2.   3.   4.   3.   0.   2.   1.   2.   0.   2.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.],histogram,collision length,RBAAloha,20250224-10:07:53,20250224-100753,RBAAloha,omnetpp.ini,$0=1000s,1000s,1000s-,$0=1000s,Aloha,13036,0,#0,results,3,3,,replication=#0
1,RBAAloha-4-20250224-10:09:48-12720,Aloha.server,collisionLength:histogram,2323.0,2323.0,0.20258047097599657,0.08891325725325418,0.099211734522,0.762536260502,0.0,0.0,[0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1  0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2  0.21 0.22 0.23 0.24 0.25 0.26 0.27 0.28 0.29 0.3  0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4  0.41 0.42 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.5  0.51 0.52 0.53 0.54 0.55 0.56 0.57 0.58 0.59 0.6  0.61 0.62 0.63 0.64 0.65 0.66 0.67 0.68 0.69 0.7  0.71 0.72 0.73 0.74 0.75 0.76 0.77],[  0.   0.   0.   0.   0.   0.   0.   0.   8. 159. 143. 143. 149. 124. 154. 148. 126. 161. 132.  79.  72.  71.  76.  64.  42.  56.  38.  39.  36.  33.  27.  26.  21.  17.  17.  16.  17.  26.   6.  14.   9.  19.   3.   6.   4.   7.   5.   4.   6.   2.   2.   4.   1.   0.   0.   1.   1.   1.   0.   1.   0.   1.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   1.],histogram,collision length,RBAAloha,20250224-10:09:48,20250224-100948,RBAAloha,omnetpp.ini,$0=1000s,1000s,1000s-,$0=1000s,Aloha,12720,1,#1,results,4,4,,replication=#1
2,RBAAloha-5-20250224-10:10:26-12720,Aloha.server,collisionLength:histogram,2297.0,2297.0,0.20760245325710058,0.09792576261791167,0.099245960679,0.783067321495,0.0,0.0,[0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1  0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2  0.21 0.22 0.23 0.24 0.25 0.26 0.27 0.28 0.29 0.3  0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4  0.41 0.42 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.5  0.51 0.52 0.53 0.54 0.55 0.56 0.57 0.58 0.59 0.6  0.61 0.62 0.63 0.64 0.65 0.66 0.67 0.68 0.69 0.7  0.71 0.72 0.73 0.74 0.75 0.76 0.77 0.78 0.79],[  0.   0.   0.   0.   0.   0.   0.   0.  12. 124. 146. 144. 133. 151. 149. 131. 143. 139. 134.  88.  68.  71.  69.  55.  50.  51.  47.  49.  31.  26.  22.  30.  21.  15.  19.  12.  15.  20.  16.   5.  13.   3.  11.   7.   7.   5.   5.   6.   5.   4.   7.   3.   2.   4.   4.   3.   4.   4.   0.   0.   2.   0.   3.   0.   0.   2.   0.   0.   0.   1.   0.   1.   1.   1.   2.   0.   0.   1.],histogram,collision length,RBAAloha,20250224-10:10:26,20250224-101026,RBAAloha,omnetpp.ini,$0=1000s,1000s,1000s-,$0=1000s,Aloha,12720,2,#2,results,5,5,,replication=#2
